Date/Time,Open,High,Low,Close,Volume,Daily_Return,20d_MA,50d_MA,200d_MA,20d_Volatility,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,Stoch_K,Stoch_D,H-L,H-PC,L-PC,TR,DM+,DM-,ATR,DI+,DI-,DX,ADX
2018-03-30,93.76,100.16,93.29,97.55,41834,0.0404223549488054,85.6015,,,0.2957034959433804,88.11019816336396,3.737016967677704,2.5278967207302943,1.2091202469474096,85.6015,95.78195449300819,75.42104550699182,86.751269035533,86.57518604100721,6.86999999999999,6.3999999999999915,0.46999999999999886,6.86999999999999,3.819999999999993,0.0,4.122857142857144,33.02148302148304,4.192654192654195,77.46741154562383,
2018-04-02,98.5,99.19,95.19,98.9,31024,0.0138390568939006,86.6325,,,0.2957856898255643,91.58091674462115,4.21390429543041,2.8650982356703176,1.3488060597600926,86.6325,97.81786990894803,75.44713009105196,93.33333333333339,87.945916994492,4.0,1.6400000000000006,2.3599999999999994,4.0,0.0,0.0,4.211428571428572,32.32700135685212,2.4253731343283453,86.0419716935091,
2018-04-03,95.94,98.71,95.37,95.9,23472,-0.0303336703741152,87.35499999999999,,,0.311471546644738,79.88264878457672,4.300196027482471,3.1521177940327485,1.1480782334497226,87.35499999999999,98.98863996981892,75.72136003018106,77.4603174603175,85.84830660972796,3.339999999999989,0.19000000000001194,3.530000000000001,3.530000000000001,0.0,0.0,4.227142857142858,30.162216965190954,2.416356877323407,85.16597510373452,
2018-04-04,96.13,97.74,93.15,95.37,59677,-0.005526590198123,88.0865,,,0.3093474633334804,78.7603305785124,4.276519224645966,3.3769980801553925,0.8995211444905737,88.0865,99.80829845191721,76.36470154808279,74.20570813139476,81.66645297501522,4.589999999999989,1.8399999999999892,2.75,4.589999999999989,0.0,2.219999999999999,4.362857142857143,29.22396856581534,5.582842174197768,67.92097836312328,
2018-04-05,95.19,98.71,94.81,94.95,11045,-0.0044039005976722,88.7165,,,0.309517179550918,73.30772923667787,4.175729487669827,3.53674436165828,0.6389851260115469,88.7165,100.49439950891522,76.93860049108477,65.63324538258578,72.43309032476601,3.8999999999999915,3.339999999999989,0.5600000000000023,3.8999999999999915,0.9699999999999989,0.0,4.272857142857142,27.01437646272152,5.700434637245063,65.15074092999494,68.81072882662154
2018-04-06,94.24,96.77,91.87,91.87,65589,-0.0324381253291206,89.19250000000001,,,0.3396463355312527,62.05533596837947,3.8034785029999796,3.59009118992662,0.21338731307335967,89.19250000000001,100.65222880178789,77.73277119821213,45.31662269129292,61.71852540175782,4.8999999999999915,1.8199999999999932,3.0799999999999983,4.8999999999999915,0.0,2.9399999999999977,4.359285714285712,22.677371784368358,10.404718990660328,37.09757305596833,66.87188413353604
2018-04-09,90.92,93.39,87.37,87.61,75851,-0.0463698704691412,89.48400000000001,,,0.384935368566064,52.645305514157975,3.1286553269424076,3.497804017329778,-0.3691486903873704,89.48400000000001,100.43513817684817,78.53286182315185,15.884718498659547,42.27819552417942,6.019999999999996,1.519999999999996,4.5,6.019999999999996,0.0,4.5,4.501428571428569,21.961282132656315,16.835925103141864,13.210633946830285,63.38351101971356
2018-04-10,87.18,93.39,85.71,91.4,39200,0.0432599018376897,89.998,,,0.4065819712713318,57.858090185676396,2.8666297009492325,3.371569154053669,-0.5049394531044364,89.998,100.23812664395372,79.75787335604629,41.286863270777545,34.16273482024334,7.680000000000007,5.780000000000001,1.9000000000000057,7.680000000000007,0.0,1.6600000000000108,4.747142857142855,19.44026482094494,18.462232922058405,2.5803890432711007,58.73111193961288
2018-04-11,91.4,94.84,88.56,88.56,26487,-0.0310722100656455,90.344,,,0.4276634775557955,52.1979711035967,2.402118117040615,3.177678946651058,-0.775560829610443,90.344,99.8353066040789,80.8526933959211,22.25201072386064,26.474530831099244,6.280000000000001,3.4399999999999977,2.8400000000000034,6.280000000000001,1.4500000000000028,0.0,4.957857142857141,20.70306872208617,17.677568073764608,7.88288288288286,53.91478655420481
2018-04-12,88.32,91.21,87.13,88.22,16673,-0.0038392050587172,90.6825,,,0.4280134031778678,53.99046104928458,1.9836874673453764,2.938880650789922,-0.9551931834445457,90.6825,99.27894694045165,82.08605305954836,19.973190348525492,27.837354781054557,4.079999999999998,2.6499999999999915,1.4300000000000068,4.079999999999998,0.0,1.4300000000000068,5.037142857142855,20.37719795802611,18.07997731140105,5.973451327433595,49.991501802497
2018-04-13,89.5,92.08,87.99,88.08,20937,-0.0015869417365677,90.8245,,,0.3981481126102431,50.558375634517766,1.6220829700930466,2.675521114650547,-1.0534381445575005,90.8245,99.13136076622655,82.51763923377345,16.401384083045013,19.54219505181038,4.090000000000003,3.8599999999999994,0.23000000000000398,4.090000000000003,0.8700000000000045,0.0,5.023571428571427,19.80662590644108,18.128821271150315,4.4227886056971295,46.208416927546544
2018-04-16,88.08,89.5,87.42,87.47,17636,-0.0069255222524977,90.879,,,0.3969339230366221,42.99625468164796,1.2716283586264865,2.394742563445735,-1.1231142048192484,90.87899999999999,99.07666821788528,82.6813317821147,12.179930795847783,16.184835075806095,2.0799999999999983,1.4200000000000017,0.6599999999999966,2.0799999999999983,0.0,0.5699999999999932,4.807857142857141,15.748031496063014,19.789035804486723,11.37123745819396,42.59268391053056
2018-04-17,87.18,90.34,85.48,85.95,24510,-0.0173773865325254,90.867,,,0.4021401637400062,35.9602142310635,0.861310604815074,2.088056171719603,-1.2267455669045289,90.86699999999999,99.09421824190899,82.63978175809099,3.20163487738419,10.594316585425661,4.859999999999999,2.8700000000000045,1.9899999999999949,4.859999999999999,0.0,1.9399999999999977,4.773571428571427,12.88343558282209,22.834056561424525,27.859237536656913,39.86199796766832
2018-04-18,86.19,88.79,81.93,84.68,58482,-0.0147760325770796,90.768,,,0.4050126766148635,33.147735708982935,0.4287105343951225,1.756187044254707,-1.3274765098595844,90.768,99.2520149383228,82.2839850616772,15.085024684585857,10.15553011927261,6.859999999999999,2.8400000000000034,4.019999999999996,6.859999999999999,0.0,3.549999999999997,4.981428571428569,10.195010037281335,26.971608832807586,45.13888888888889,38.37744002727205
2018-04-19,83.22,83.71,77.19,78.14,77863,-0.0772319319792159,90.3185,,,0.4861794072826624,17.31222633883465,-0.43681613655380147,1.3175864080930053,-1.7544025446468068,90.3185,100.41371257042691,80.22328742957309,4.318181818181832,7.534947126717294,6.519999999999996,0.9700000000000131,7.490000000000009,7.490000000000009,0.0,4.740000000000009,5.025714285714285,4.675952245594098,33.470722001137034,75.4843517138599,38.23579289643177
2018-04-20,78.14,83.22,78.14,81.64,25990,0.0447914000511902,90.115,,,0.5148308984828966,22.89572864321609,-0.8307550823222698,0.8879181100099502,-1.71867319233222,90.115,100.7509677757276,79.47903222427239,20.678438661710054,13.36054838815925,5.079999999999998,5.079999999999998,0.0,5.079999999999998,0.0,0.0,5.102857142857141,4.605263157894747,32.964725643897005,75.48435171385988,37.481677183599686
2018-04-23,83.11,84.29,81.45,82.4,34831,0.0093091621754042,89.84750000000001,,,0.5077475048393459,27.195945945945965,-1.0693026314876306,0.4964739617104341,-1.5657765931980647,89.84750000000001,100.99091887440864,78.70408112559139,24.21003717472123,16.40221921820437,2.8400000000000034,2.6500000000000057,0.18999999999999773,2.8400000000000034,1.0700000000000074,0.0,5.053571428571428,6.162544169611327,33.28621908127211,68.75671802221419,36.30958739206252
2018-04-24,80.98,83.47,79.56,82.4,21745,0.0,89.40700000000001,,,0.4830990349997552,27.691778465772288,-1.2440130744919742,0.14837655446995246,-1.3923896289619266,89.40700000000001,101.01065659246213,77.8033434075379,24.21003717472123,23.032837670384172,3.9099999999999966,1.0699999999999932,2.8400000000000034,3.9099999999999966,0.0,1.8900000000000006,5.005,6.222349079491956,33.13829028114744,68.38288614938355,36.34258080536682
2018-04-26,80.98,82.84,79.08,80.81,33590,-0.0192961165048544,88.78299999999999,,,0.4744362581024329,26.620370370370395,-1.4935552953701148,-0.180009815498061,-1.3135454798720538,88.78299999999999,100.84081004817602,76.72518995182395,18.48825331971402,22.302775889718827,3.760000000000005,0.4399999999999977,3.3200000000000074,3.760000000000005,0.0,0.480000000000004,4.995,4.847704847704868,33.89103389103391,74.97231450719815,37.044121775167056
2018-04-27,78.37,84.19,77.66,80.98,27431,0.0021037000371242,88.14399999999999,,,0.4735848164456097,30.07683863885842,-1.6584837556550411,-0.4757046035294571,-1.1827791521255842,88.14399999999999,100.44338877385889,75.8446112261411,21.47308781869691,21.39045943771072,6.530000000000001,3.3799999999999955,3.1500000000000057,6.530000000000001,0.0,1.4200000000000017,5.111428571428573,4.737283398546693,30.994969256567934,73.48455220962057,39.64319171471364
2018-05-02,81.93,84.68,80.03,80.98,26401,0.0,87.3155,,,0.4406339265734774,35.63068920676204,-1.7688011105147012,-0.734323904926506,-1.0344772055881952,87.3155,99.17145915008234,75.45954084991766,21.47308781869691,20.478142985702615,4.650000000000006,3.700000000000003,0.9500000000000028,4.650000000000006,0.4900000000000091,0.0,5.013571428571431,5.527852970508651,25.188773329534143,64.00742115027815,43.271533657817066
2018-05-03,80.5,82.74,78.99,82.26,21786,0.0158063719436898,86.4835,,,0.4420331968791809,27.772373540856037,-1.7329665468233628,-0.9340524333058774,-0.7989141135174854,86.4835,97.19690385243005,75.77009614756996,28.725212464589266,23.89046270066103,3.75,1.759999999999991,1.990000000000009,3.75,0.0,1.0400000000000063,4.732857142857144,5.855719891337192,25.747057047992772,62.94173829990433,47.58305860471943
2018-05-04,80.5,83.22,80.5,80.98,22749,-0.0155604181862387,85.7375,,,0.4355489039000746,30.0526315789474,-1.787250389551545,-1.104692024555011,-0.6825583649965341,85.7375,95.74464034551013,75.73035965448986,25.453324378777744,25.21720822068797,2.719999999999999,0.9599999999999937,1.7600000000000051,2.719999999999999,0.480000000000004,0.0,4.4785714285714295,4.641148325358891,27.208931419457755,70.85628442663977,52.08115871498779
2018-05-07,82.4,88.5,81.93,86.61,48024,0.069523339096073,85.29950000000001,,,0.5154698390681133,46.68587896253603,-1.3602961308394157,-1.155812845811892,-0.20448328502752378,85.29950000000001,94.2416284997065,76.35737150029352,63.263935527199465,39.14749079018882,6.569999999999993,7.519999999999996,0.9500000000000028,7.519999999999996,5.280000000000001,0.0,4.724285714285715,12.382824312065353,23.631690353794994,31.234256926952035,53.885501972096236
2018-05-08,86.71,90.97,86.71,86.71,37050,0.0011546010853249,84.8875,,,0.515833068305208,47.17525773195875,-1.0023086503003782,-1.1251120067095892,0.12280335640921103,84.8875,92.63727588810085,77.13772411189916,69.08563134978226,52.600963751919814,4.260000000000005,4.359999999999999,0.09999999999999432,4.359999999999999,2.469999999999999,0.0,4.743571428571429,14.741755759674776,23.53561210661046,22.974036191974754,55.21059108540179
2018-05-09,86.71,89.03,85.48,86.42,19148,-0.003344481605351,84.615,,,0.5047990946600968,47.806101128290855,-0.7335457108433161,-1.0467987475363347,0.3132530366930186,84.615,91.68440777687842,77.54559222312157,66.98113207547172,66.44356631748447,3.549999999999997,2.3200000000000074,1.2299999999999898,3.549999999999997,0.0,1.2299999999999898,4.84857142857143,14.422510312315879,23.998232174425457,24.923312883435496,56.17859647291904
2018-05-10,86.38,88.98,83.82,83.82,37142,-0.0300856283267763,84.4255,,,0.489125955296679,45.741703318672506,-0.7220243684100893,-0.9818438717110858,0.25981950330099646,84.4255,91.35875009228032,77.49224990771968,48.11320754716977,61.39332365747458,5.160000000000011,2.5600000000000023,2.6000000000000085,5.160000000000011,0.0,1.6600000000000108,4.870000000000002,14.359049574655348,23.481959518920526,24.108527131782907,55.910688586856615
2018-05-11,83.58,88.06,82.54,86.66,492930,0.0338821283703174,84.1885,85.71,,0.4787001992312099,53.724604966139935,-0.4782167711372125,-0.8811184515963112,0.4029016804590987,84.1885,90.40491722842783,77.97208277157218,68.72278664731493,61.272375423318806,5.519999999999996,4.240000000000009,1.279999999999987,5.519999999999996,0.0,1.279999999999987,4.774285714285716,14.646918013165793,20.55655296229803,16.78708032299186,53.885559403578256
2018-05-14,87.7,90.49,86.52,88.18,228360,0.0175398107546735,84.1695,85.8994,,0.4708848153303306,73.28385899814471,-0.16049609781929064,-0.7369939808409071,0.5764978830216164,84.1695,90.33174659989312,78.00725340010688,79.03831705484605,65.29143708311024,3.969999999999999,3.8299999999999983,0.14000000000000057,3.969999999999999,2.4299999999999926,0.0,4.522857142857143,19.298799747315243,14.213518635502211,15.174363807728605,49.57770312456887
2018-05-15,89.86,90.39,87.28,87.7,230960,-0.0054434112043547,84.1435,86.1002,,0.4711019029305703,66.3430420711974,0.051968772704086064,-0.5792014301319084,0.6311702028359945,84.1435,90.23780199794078,78.04919800205923,75.43200601051844,74.39770323755981,3.1099999999999994,2.2099999999999937,0.9000000000000057,3.1099999999999994,0.0,0.0,4.382142857142858,19.91850040749798,14.669926650366746,15.174363807728607,45.26984684555949
2018-05-16,86.8,89.37,85.71,86.28,323540,-0.0161915621436716,84.05350000000001,86.2792,,0.4746444993455441,60.10416666666665,0.10456126359613904,-0.44244889138629895,0.547010154982438,84.05350000000001,89.95308169792793,78.1539183020721,64.76333583771603,73.07788630102684,3.660000000000011,1.6700000000000017,1.990000000000009,3.660000000000011,0.0,1.5700000000000074,4.440714285714287,17.934695190606405,17.001769342126437,2.67034990791895,40.5493919802527
2018-05-17,86.76,88.64,85.1,85.81,131160,-0.0054473806212331,83.9705,86.42980000000001,,0.4744124241035778,58.66802236908997,0.10708174775834323,-0.3325427635573705,0.43962451131571373,83.9705,89.71229680294552,78.22870319705449,61.23215627347862,67.14249937390436,3.5400000000000063,2.3599999999999994,1.1800000000000068,3.5400000000000063,0.0,0.6099999999999994,4.414285714285716,18.042071197411,15.03236245954693,9.09980430528374,36.31488613424556
2018-05-18,86.05,87.92,83.34,85.81,319040,0.0,83.9635,86.517,,0.4702202537576934,63.82743362831857,0.10783618124430916,-0.24446697459703456,0.35230315584134375,83.9635,89.69546861562638,78.23153138437361,61.23215627347862,62.40921612822442,4.579999999999998,2.1099999999999994,2.469999999999999,4.579999999999998,0.0,1.759999999999991,4.472857142857144,17.80581283934845,16.87959118492493,2.6703499079190123,31.150460091439914
2018-05-21,86.95,88.84,85.33,85.33,146940,-0.0055937536417667,83.99600000000001,86.60879999999999,,0.4674274414941746,61.827079934747125,0.06890776096983586,-0.1817920274836605,0.2506997884534964,83.99600000000001,89.75239287639127,78.23960712360875,52.921535893155266,58.461949480037504,3.510000000000005,3.030000000000001,0.480000000000004,3.510000000000005,0.9200000000000017,0.0,4.257142857142859,20.251677852348998,15.35234899328857,13.760603204524108,26.884463733933025
2018-05-22,85.33,86.85,82.49,83.86,391620,-0.0172272354388842,84.28200000000001,86.63900000000001,,0.3737091271574692,57.25075528700904,-0.07964194449841955,-0.1613620108866123,0.08172006638819276,84.28200000000001,89.33927448959989,79.22472551040013,40.651085141903195,51.60159243617903,4.359999999999999,1.519999999999996,2.8400000000000034,4.359999999999999,0.0,2.8400000000000034,4.236428571428573,19.52453211937278,20.215815208227937,1.739499363597771,22.436755034884424
2018-05-23,83.86,85.74,82.54,84.86,170120,0.0119246362985929,84.443,86.6892,,0.3428238164432046,56.63942798774257,-0.11534736109608446,-0.15215908092850675,0.03681171983242229,84.443,89.34888518757666,79.53711481242334,41.642788920725884,45.07180331859478,3.1999999999999886,1.8799999999999955,1.3199999999999932,3.1999999999999886,0.0,0.0,4.1971428571428575,19.7072838665759,18.635125936010873,2.7962716378162895,18.140650273306708
2018-05-24,86.71,86.76,83.44,84.86,102670,0.0,84.566,86.7508,,0.3418375164278946,60.60109289617485,-0.14200719049770782,-0.15012870284234697,0.008121512344639148,84.566,89.37868236838328,79.75331763161672,32.411504424778705,38.235126162469264,3.3200000000000074,1.9000000000000057,1.4200000000000017,3.3200000000000074,1.0200000000000102,0.0,4.240000000000001,20.4177897574124,18.44676549865227,5.071521456436995,13.44173863257794
2018-05-25,86.22,86.22,82.49,82.49,137470,-0.0279283525807212,84.57050000000001,86.77820000000001,,0.3576740962469417,36.30319148936171,-0.35033603472408004,-0.1901701692186936,-0.16016586550538645,84.57050000000001,89.37481593246608,79.76618406753394,0.0,24.68476444850153,3.730000000000004,1.3599999999999994,2.3700000000000045,3.730000000000004,0.0,0.9500000000000028,3.9692857142857156,12.308799712074862,21.414432247615597,27.00106723585907,13.139367940357014
2018-05-28,83.32,83.32,76.75,78.42,697030,-0.0493393138562249,84.451,86.7138,,0.3935898317543499,28.195686480799623,-0.8342365704031494,-0.31898344945558477,-0.5152531209475646,84.451,89.74327003329034,79.15872996670964,12.154294032023307,14.855266152267339,6.569999999999993,0.8299999999999983,5.739999999999995,6.569999999999993,0.0,5.739999999999995,4.127142857142858,7.563170647282802,30.529595015576295,60.29077691958196,15.804849420900384
2018-05-29,76.75,80.85,72.53,78.22,634890,-0.0025503698036215,84.313,86.64920000000001,,0.393416593444577,28.329809725158583,-1.2198083682097973,-0.4991484332064273,-0.72065993500337,84.313,90.10655758353053,78.51944241646947,31.681514476614698,14.611936169546,8.319999999999993,2.4299999999999926,5.890000000000001,8.319999999999993,0.0,4.219999999999999,4.467857142857143,6.986410871302963,32.9816147082334,65.03999999999995,18.670327072083555
2018-05-30,78.22,79.93,76.33,76.8,138810,-0.0181539248274098,84.10400000000001,86.48039999999999,,0.3977860509577653,30.214205186020322,-1.6212699377938122,-0.7235727341239043,-0.8976972036699079,84.10400000000001,90.65578368642343,77.5522163135766,23.77505567928729,22.536954729308434,3.6000000000000085,1.710000000000008,1.8900000000000006,3.6000000000000085,0.0,0.0,4.356428571428572,7.165109034267918,31.10345958353825,62.55355612682085,21.416400571729127
2018-05-31,76.8,80.89,75.62,80.89,302580,0.0532552083333333,84.0355,86.37060000000001,,0.4403885579391333,34.80779357556612,-1.5910615386041371,-0.897070495019951,-0.6939910435841862,84.0355,90.69620163840035,77.37479836159964,46.54788418708242,34.0014847809948,5.269999999999996,4.090000000000003,1.1799999999999926,5.269999999999996,0.9599999999999937,0.0,4.338571428571429,8.775107013500163,29.12413566019097,53.69244135534317,24.052497788325645
2018-06-01,78.22,83.32,78.22,80.93,259980,0.000494498701941,84.033,86.26539999999999,,0.4367689908801214,29.29754426042264,-1.5460713507649047,-1.0268706661689417,-0.5192006845959629,84.033,90.69856618987305,77.36743381012695,47.03247480403139,39.118471556800365,5.099999999999994,2.4299999999999926,2.6700000000000017,5.099999999999994,2.4299999999999926,0.0,4.4192857142857145,8.61483756263132,28.592209471472437,53.69244135534318,26.80378904172669
2018-06-04,81.07,83.8,80.64,82.02,218140,0.0134684295069811,83.8035,86.1726,,0.3570194060930257,34.32671081677702,-1.4062520144148891,-1.1027469358181312,-0.3035050785967579,83.8035,90.41129850272625,77.19570149727375,56.35391923990495,49.978092743672924,3.1599999999999966,2.8699999999999903,0.29000000000000625,3.1599999999999966,0.480000000000004,0.0,4.422857142857143,9.38307493540052,28.569121447028422,50.55319148936168,29.330848161843335
2018-06-05,82.49,85.74,82.02,84.86,279280,0.0346257010485246,83.711,86.12719999999999,,0.3805328335270294,46.36642784032753,-1.0541285797883688,-1.093023264612179,0.03889468482381009,83.711,90.19817893435317,77.22382106564683,75.59779276517472,59.66139560303702,3.719999999999999,3.719999999999999,0.0,3.719999999999999,1.9399999999999977,0.0,4.427142857142856,12.504033559212651,26.008389803162302,35.06493506493504,31.6447471016302
2018-06-06,85.33,89.52,83.91,87.66,408910,0.0329955220362949,83.773,86.16619999999999,,0.3987448975714937,54.229538180155444,-0.5428737112942201,-0.9829933539485872,0.4401196426543671,83.773,90.39156432198179,77.1544356780182,89.05238375515009,73.66803192007659,5.609999999999999,4.659999999999997,0.9500000000000028,5.609999999999999,3.780000000000001,0.0,4.574999999999998,18.00156128024981,24.215456674473064,14.718934911242581,32.046113573484405
2018-06-07,87.7,89.66,85.57,86.76,333220,-0.0102669404517452,83.92,86.1464,,0.384185340227451,52.0860781730347,-0.20792617943932612,-0.8279799190467351,0.620053739607409,83.92,90.6722066568524,77.16779334314761,83.0706363105663,82.5736042769637,4.090000000000003,2.0,2.0900000000000034,4.090000000000003,0.14000000000000057,0.0,4.539999999999999,18.360604153555702,21.633102580239147,8.182533438237595,32.43984096850716
2018-06-08,86.28,89.13,85.81,87.09,210880,0.0038035961272475,83.94149999999999,86.064,,0.3654609262534861,53.89036251105218,0.08319141593918289,-0.6457456520495516,0.7289370679887345,83.94149999999999,90.73306527962208,77.1499347203779,84.99708114419151,85.70670040330263,3.319999999999993,2.3699999999999903,0.9500000000000028,3.319999999999993,0.0,0.0,4.5264285714285695,16.96386302666878,21.697964336436808,12.244897959183668,32.3315763081257
2018-06-11,86.42,89.13,85.33,86.28,312980,-0.0093007233895969,83.8465,85.92379999999999,,0.361255664879085,55.51001821493626,0.24571156712245568,-0.46745420821515016,0.7131657753376058,83.8465,90.4386588988258,77.2543411011742,80.26853473438415,82.77875072971399,3.799999999999997,2.039999999999992,1.7600000000000051,3.799999999999997,0.0,0.480000000000004,4.486428571428569,17.115109059067034,18.13405508676963,2.890695573622408,32.413804608841744
